months_as_customer,age,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,fraud_reported,claim_severity_ratio,injury_ratio,vehicle_ratio,from_bind_to_incident_months,is_high_risk_hobby,incident_severity_encoded,claim_x_tenure
168,32,100/300,1000,1059.52,0,MALE,protective-serv,own-child,0,-40600,Multi-vehicle Collision,Side Collision,Other,VA,13,2,Unknown,1,1,Unknown,57720,Saab,0,54.47749924494111,0.25,0.5833333333333334,177,0,2,10216440
390,51,250/500,2000,1124.38,0,MALE,armed-forces,other-relative,0,0,Vehicle Theft,Unknown,,VA,9,1,YES,1,1,YES,7080,Ford,0,6.2968035717462065,0.16666666666666666,0.6666666666666666,184,0,1,1302720
258,46,100/300,1000,1110.37,10000000,MALE,machine-op-inspct,other-relative,34400,-56800,Multi-vehicle Collision,Side Collision,Other,NY,14,3,NO,0,1,Unknown,47700,Accura,1,42.958653421832366,0.1,0.7,190,0,3,9063000
107,31,500/1000,2000,1374.22,0,FEMALE,machine-op-inspct,other-relative,62000,-63100,Single Vehicle Collision,Rear Collision,Police,SC,16,1,NO,0,3,NO,51260,Suburu,0,37.30115993072434,0.18181818181818182,0.6363636363636364,288,0,1,14762880
225,41,500/1000,2000,1103.58,0,MALE,exec-managerial,unmarried,41200,-36200,Multi-vehicle Collision,Side Collision,Police,NY,20,3,Unknown,2,2,NO,70400,Toyota,1,63.79238478406641,0.09090909090909091,0.7272727272727273,257,0,2,18092800
164,38,250/500,2000,1269.76,0,FEMALE,transport-moving,not-in-family,44300,0,Single Vehicle Collision,Rear Collision,Fire,NY,4,1,NO,1,3,YES,90000,Ford,0,70.87953629032258,0.2,0.7,206,0,1,18540000
245,39,250/500,500,964.79,8000000,FEMALE,adm-clerical,husband,58000,0,Multi-vehicle Collision,Rear Collision,Police,NY,7,3,Unknown,0,1,Unknown,72820,BMW,0,75.47756506597291,0.18181818181818182,0.7272727272727273,165,0,1,12015300
255,41,500/1000,2000,1167.3,4000000,MALE,priv-house-serv,other-relative,0,0,Single Vehicle Collision,Side Collision,Fire,SC,22,1,NO,2,0,Unknown,69300,Volkswagen,0,59.367771781033156,0.2,0.6,25,0,1,1732500
206,36,500/1000,500,1625.45,4000000,FEMALE,other-service,other-relative,0,-53700,Single Vehicle Collision,Front Collision,Ambulance,NY,11,1,NO,2,1,NO,76560,Ford,1,47.100802854594114,0.16666666666666666,0.6666666666666666,66,0,2,5052960
203,38,250/500,500,1394.43,0,FEMALE,other-service,not-in-family,0,0,Single Vehicle Collision,Front Collision,Ambulance,VA,7,1,Unknown,0,1,YES,55440,Nissan,1,39.7581807620318,0.0,0.8888888888888888,203,0,2,11254320
22,25,250/500,2000,1053.24,0,FEMALE,prof-specialty,other-relative,51100,0,Multi-vehicle Collision,Front Collision,Other,NC,0,4,YES,1,0,NO,77130,Accura,0,73.231172382363,0.1111111111111111,0.6666666666666666,81,0,3,6247530
211,35,100/300,500,1040.75,0,FEMALE,prof-specialty,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Ambulance,WV,1,1,YES,1,1,Unknown,42000,BMW,0,40.35551285130915,0.16666666666666666,0.6666666666666666,221,0,3,9282000
206,39,250/500,1000,1302.4,6000000,MALE,craft-repair,unmarried,47200,-69700,Multi-vehicle Collision,Rear Collision,Ambulance,NY,12,3,NO,2,3,YES,36300,Ford,0,27.87162162162162,0.09090909090909091,0.6363636363636364,6,0,3,217800
166,38,100/300,2000,1588.55,0,MALE,protective-serv,unmarried,59600,-32100,Single Vehicle Collision,Side Collision,Other,WV,8,1,NO,0,0,Unknown,40320,Suburu,0,25.381637342230338,0.14285714285714285,0.7142857142857143,266,0,3,10725120
165,32,500/1000,500,1399.26,0,FEMALE,tech-support,own-child,70500,0,Parked Car,Unknown,Police,PA,9,1,Unknown,2,0,Unknown,3960,BMW,0,2.8300673212984004,0.08333333333333333,0.75,32,0,1,126720
274,43,100/300,2000,1352.31,0,MALE,farming-fishing,wife,40700,-47300,Single Vehicle Collision,Front Collision,Fire,NY,22,1,YES,0,3,YES,63840,BMW,1,47.208110566364226,0.16666666666666666,0.6666666666666666,164,0,2,10469760
81,28,250/500,1000,1139.0,6000000,FEMALE,sales,husband,42400,0,Multi-vehicle Collision,Front Collision,Fire,SC,0,3,Unknown,1,2,Unknown,44730,Saab,1,39.271290605794555,0.1111111111111111,0.7777777777777778,39,0,2,1744470
280,45,250/500,1000,1397.67,0,MALE,machine-op-inspct,wife,57900,0,Multi-vehicle Collision,Front Collision,Other,NY,0,3,YES,1,2,NO,84720,Ford,0,60.615166670244044,0.16666666666666666,0.6666666666666666,42,0,1,3558240
194,39,250/500,500,823.17,0,MALE,adm-clerical,own-child,0,0,Multi-vehicle Collision,Front Collision,Other,WV,3,3,Unknown,2,2,NO,61500,Dodge,0,74.7111775210467,0.1,0.7,114,0,2,7011000
112,27,100/300,500,965.13,0,FEMALE,tech-support,unmarried,60000,-54800,Multi-vehicle Collision,Front Collision,Ambulance,NC,21,3,Unknown,0,1,Unknown,51000,Nissan,0,52.842622237418794,0.16666666666666666,0.6666666666666666,112,0,2,5712000
24,33,500/1000,1000,1922.84,0,FEMALE,machine-op-inspct,wife,0,-45200,Single Vehicle Collision,Side Collision,Police,WV,0,1,Unknown,2,1,NO,46800,Jeep,0,24.338998564623164,0.1,0.7,228,0,3,10670400
93,32,250/500,2000,1624.82,0,MALE,exec-managerial,unmarried,65300,-65600,Single Vehicle Collision,Side Collision,Ambulance,WV,16,1,Unknown,1,1,Unknown,78120,BMW,0,48.07917184672764,0.2222222222222222,0.6666666666666666,112,0,1,8749440
171,34,250/500,2000,1277.25,0,FEMALE,exec-managerial,other-relative,84900,0,Single Vehicle Collision,Rear Collision,Police,NY,14,1,NO,1,2,Unknown,69200,Volkswagen,1,54.1788999804267,0.2,0.7,215,0,2,14878000
200,40,100/300,1000,1439.34,0,FEMALE,sales,other-relative,45300,-20400,Vehicle Theft,Unknown,Police,VA,9,1,Unknown,0,0,NO,3690,Ford,0,2.5636750177164536,0.1111111111111111,0.7777777777777778,55,0,1,202950
120,28,250/500,1000,1281.27,0,FEMALE,tech-support,not-in-family,68900,0,Multi-vehicle Collision,Rear Collision,Fire,SC,9,3,NO,0,3,Unknown,65500,BMW,0,51.12115323077884,0.1,0.8,71,0,1,4650500
325,46,500/1000,500,1348.83,0,FEMALE,prof-specialty,wife,46300,-77500,Multi-vehicle Collision,Rear Collision,Fire,NC,21,3,Unknown,1,2,YES,76120,Toyota,0,56.434094733954616,0.18181818181818182,0.7272727272727273,18,0,1,1370160
124,32,250/500,1000,1198.15,0,FEMALE,other-service,not-in-family,0,-43200,Multi-vehicle Collision,Front Collision,Other,VA,19,3,NO,0,2,YES,73560,BMW,0,61.39465008554855,0.16666666666666666,0.6666666666666666,272,0,3,20008320
211,35,100/300,2000,1221.22,0,MALE,machine-op-inspct,other-relative,76000,0,Single Vehicle Collision,Rear Collision,Police,NY,2,1,YES,0,1,Unknown,52030,Mercedes,0,42.604936047559,0.18181818181818182,0.7272727272727273,202,0,3,10510060
287,41,500/1000,2000,968.74,0,MALE,transport-moving,wife,0,-49000,Vehicle Theft,Unknown,,SC,9,1,Unknown,2,3,Unknown,5170,Suburu,0,5.336829283399054,0.09090909090909091,0.7272727272727273,129,0,0,666930
122,34,250/500,1000,1220.71,0,MALE,machine-op-inspct,own-child,58600,-28700,Parked Car,Unknown,,SC,5,1,Unknown,2,1,YES,8190,Chevrolet,0,6.709210213728076,0.23076923076923078,0.6153846153846154,104,0,1,851760
22,29,250/500,2000,1238.62,6000000,MALE,exec-managerial,other-relative,0,-56200,Single Vehicle Collision,Rear Collision,Ambulance,SC,14,1,Unknown,2,3,Unknown,70800,Accura,1,57.160388173935516,0.1,0.7,248,0,2,17558400
106,31,500/1000,2000,1320.75,0,FEMALE,farming-fishing,wife,54100,0,Multi-vehicle Collision,Rear Collision,Police,WV,20,3,Unknown,0,3,YES,45630,Accura,0,34.54855195911414,0.1111111111111111,0.7777777777777778,203,0,3,9262890
398,58,100/300,500,990.98,0,FEMALE,exec-managerial,wife,0,-57900,Single Vehicle Collision,Front Collision,Police,NC,18,1,YES,2,1,Unknown,99320,Accura,1,100.22402066641102,0.07692307692307693,0.7692307692307693,170,1,2,16884400
214,41,500/1000,500,1398.51,4000000,MALE,tech-support,not-in-family,0,-57100,Multi-vehicle Collision,Side Collision,Fire,NC,13,3,Unknown,2,0,NO,64000,BMW,1,45.76299061143646,0.2,0.7,123,0,2,7872000
209,38,100/300,500,1355.08,0,FEMALE,other-service,other-relative,58100,0,Single Vehicle Collision,Front Collision,Fire,WV,21,1,Unknown,1,1,Unknown,47300,Nissan,0,34.905688225049445,0.1,0.8,62,0,1,2932600
82,27,100/300,1000,1384.51,0,MALE,adm-clerical,not-in-family,13100,-38200,Single Vehicle Collision,Rear Collision,Other,SC,14,1,NO,2,3,Unknown,71680,Volkswagen,1,51.7728293764581,0.125,0.75,220,0,2,15769600
193,41,250/500,500,847.03,0,FEMALE,craft-repair,not-in-family,0,0,Single Vehicle Collision,Side Collision,Other,SC,1,1,Unknown,1,0,YES,112320,Suburu,1,132.60451223687474,0.15384615384615385,0.6923076923076923,234,0,2,26282880
134,32,100/300,1000,1000.06,0,FEMALE,farming-fishing,wife,0,0,Single Vehicle Collision,Side Collision,Other,NY,17,1,Unknown,1,0,Unknown,82720,Audi,0,82.71503709777414,0.09090909090909091,0.7272727272727273,163,0,3,13483360
288,45,100/300,1000,1046.71,0,MALE,priv-house-serv,husband,0,0,Multi-vehicle Collision,Rear Collision,Fire,NC,4,3,Unknown,2,1,Unknown,48060,Mercedes,0,45.915296500463356,0.2222222222222222,0.6666666666666666,148,0,2,7112880
104,32,250/500,500,1158.03,0,MALE,exec-managerial,own-child,31900,-44600,Multi-vehicle Collision,Rear Collision,Police,NY,23,3,YES,1,3,YES,63570,Volkswagen,1,54.894950908007566,0.15384615384615385,0.6923076923076923,209,0,3,13286130
431,54,100/300,1000,1372.27,0,FEMALE,craft-repair,own-child,17600,0,Multi-vehicle Collision,Rear Collision,Fire,WV,13,3,NO,2,3,Unknown,63240,Suburu,0,46.084225407536415,0.16666666666666666,0.6666666666666666,241,0,3,15240840
101,33,100/300,1000,1053.04,7000000,FEMALE,other-service,own-child,52000,-44500,Multi-vehicle Collision,Rear Collision,Ambulance,NC,20,3,NO,1,3,Unknown,54240,Saab,1,51.5080148902226,0.16666666666666666,0.6666666666666666,32,0,1,1735680
375,50,100/300,1000,1275.39,0,MALE,sales,other-relative,0,0,Single Vehicle Collision,Front Collision,Police,NY,16,1,YES,2,3,NO,37280,Audi,1,29.23027466108406,0.0,1.0,95,0,2,3541600
461,61,100/300,2000,1402.75,0,MALE,exec-managerial,husband,0,0,Multi-vehicle Collision,Rear Collision,Police,NY,10,3,Unknown,2,1,YES,72100,Jeep,0,51.39903760470504,0.1,0.7,115,0,1,8291500
428,59,250/500,500,1344.36,7000000,FEMALE,prof-specialty,other-relative,0,0,Parked Car,Unknown,,WV,8,1,Unknown,2,3,NO,6500,Saab,0,4.835014430658455,0.2,0.7,184,0,1,1196000
45,38,100/300,1000,1197.71,0,MALE,machine-op-inspct,not-in-family,29000,0,Multi-vehicle Collision,Front Collision,Ambulance,WV,17,3,Unknown,2,0,Unknown,78240,Suburu,0,65.32466122851108,0.16666666666666666,0.6666666666666666,105,0,3,8215200
136,29,100/300,500,1203.24,0,FEMALE,transport-moving,other-relative,62500,-66900,Vehicle Theft,Unknown,Police,NY,9,1,Unknown,2,0,Unknown,6200,Honda,0,5.152754230245005,0.2,0.7,57,0,1,353400
216,36,500/1000,1000,1152.4,0,FEMALE,priv-house-serv,unmarried,39600,-82400,Parked Car,Unknown,Police,VA,0,1,YES,2,3,Unknown,6160,Mercedes,0,5.345366192294342,0.09090909090909091,0.6363636363636364,266,0,1,1638560
278,48,500/1000,2000,1142.62,7000000,FEMALE,farming-fishing,not-in-family,0,-54000,Single Vehicle Collision,Front Collision,Ambulance,SC,12,1,Unknown,2,0,Unknown,76050,Chevrolet,0,66.55756069384398,0.15384615384615385,0.6923076923076923,185,0,3,14069250
295,48,500/1000,1000,1332.07,0,FEMALE,exec-managerial,unmarried,49700,-59100,Multi-vehicle Collision,Side Collision,Ambulance,NY,20,2,NO,2,1,YES,86060,Volkswagen,0,64.60621438813276,0.15384615384615385,0.6923076923076923,275,0,3,23666500
112,30,500/1000,1000,1166.54,0,FEMALE,prof-specialty,not-in-family,47700,-59300,Single Vehicle Collision,Front Collision,Fire,SC,3,1,YES,2,0,NO,107900,Dodge,1,92.49575668215407,0.1,0.7,148,0,2,15969200
122,34,250/500,500,1495.06,0,FEMALE,prof-specialty,unmarried,38100,-31400,Multi-vehicle Collision,Rear Collision,Fire,PA,18,3,NO,2,0,YES,99990,Mercedes,0,66.88025898626142,0.18181818181818182,0.6363636363636364,136,0,3,13598640
108,29,500/1000,1000,1337.92,0,FEMALE,armed-forces,not-in-family,71400,0,Multi-vehicle Collision,Side Collision,Ambulance,WV,4,3,NO,2,2,YES,61380,Suburu,0,45.87718249222674,0.18181818181818182,0.7272727272727273,86,0,1,5278680
14,28,250/500,2000,1587.96,0,FEMALE,craft-repair,unmarried,0,-26900,Single Vehicle Collision,Rear Collision,Fire,WV,18,1,Unknown,2,1,YES,71280,Audi,1,44.88778054862843,0.18181818181818182,0.6363636363636364,150,0,2,10692000
298,45,500/1000,1000,1362.29,0,MALE,farming-fishing,unmarried,0,-51100,Multi-vehicle Collision,Front Collision,Ambulance,NY,18,3,NO,0,0,NO,64000,Saab,0,46.979717974880536,0.2,0.7,271,0,1,17344000
276,46,250/500,500,1448.84,0,FEMALE,machine-op-inspct,husband,0,-50000,Parked Car,Unknown,Police,SC,7,1,Unknown,0,1,NO,5940,Toyota,0,4.099831589409459,0.1111111111111111,0.7777777777777778,118,0,0,700920
47,37,250/500,2000,1241.97,0,MALE,other-service,not-in-family,75400,0,Parked Car,Unknown,,NY,18,1,NO,1,0,NO,6700,Jeep,0,5.394655265425091,0.1,0.8,81,0,1,542700
222,42,250/500,500,1124.6,0,MALE,armed-forces,not-in-family,0,0,Multi-vehicle Collision,Rear Collision,Police,NY,23,3,YES,0,0,Unknown,51740,Jeep,0,46.007469322425756,0.23076923076923078,0.6153846153846154,188,0,1,9727120
119,28,250/500,2000,1079.92,0,MALE,machine-op-inspct,husband,88800,0,Single Vehicle Collision,Rear Collision,Ambulance,PA,1,1,Unknown,0,1,YES,53600,Volkswagen,1,49.63330617082747,0.125,0.75,27,0,3,1447200
73,29,250/500,1000,1447.78,0,MALE,protective-serv,wife,35100,-59900,Multi-vehicle Collision,Rear Collision,Other,SC,15,3,YES,1,0,Unknown,44910,Dodge,0,31.019906339360954,0.1111111111111111,0.7777777777777778,263,0,3,11811330
8,31,250/500,500,1229.16,4000000,FEMALE,transport-moving,wife,0,-88300,Multi-vehicle Collision,Front Collision,Fire,PA,2,3,Unknown,0,2,YES,48100,Volkswagen,0,39.13241563344072,0.23076923076923078,0.6153846153846154,144,0,2,6926400
294,44,100/300,1000,1226.49,0,FEMALE,farming-fishing,unmarried,53900,0,Vehicle Theft,Unknown,,WV,3,1,NO,0,1,NO,6100,Ford,0,4.973542385180474,0.1,0.7,293,0,0,1787300
324,46,100/300,2000,897.89,6000000,MALE,tech-support,wife,0,-41300,Single Vehicle Collision,Rear Collision,Other,PA,13,1,Unknown,1,0,YES,79600,Jeep,0,88.65228480103353,0.2,0.6,58,0,1,4616800
155,34,100/300,500,1706.79,0,MALE,protective-serv,other-relative,0,0,Single Vehicle Collision,Front Collision,Ambulance,OH,1,1,NO,1,1,YES,77040,Honda,0,45.137363120243265,0.1111111111111111,0.7777777777777778,291,0,1,22418640
261,45,250/500,1000,1254.18,0,FEMALE,prof-specialty,other-relative,0,-45100,Single Vehicle Collision,Rear Collision,Fire,SC,16,1,YES,0,1,Unknown,62590,Volkswagen,0,49.90511728778963,0.18181818181818182,0.6363636363636364,114,0,1,7135260
245,40,500/1000,500,885.08,0,FEMALE,armed-forces,other-relative,27000,-58900,Single Vehicle Collision,Front Collision,Other,WV,0,1,YES,0,1,NO,85150,Chevrolet,0,96.20599267862792,0.15384615384615385,0.6923076923076923,160,0,3,13624000
235,39,100/300,500,1046.58,4000000,MALE,tech-support,wife,0,-31700,Vehicle Theft,Unknown,,NY,1,1,Unknown,2,1,NO,4950,Chevrolet,0,4.729690993521757,0.09090909090909091,0.7272727272727273,48,0,0,237600
53,36,500/1000,2000,1712.68,0,MALE,handlers-cleaners,not-in-family,72200,0,Multi-vehicle Collision,Side Collision,Fire,VA,17,3,Unknown,2,0,YES,51100,Audi,0,29.83627998225004,0.2,0.7,137,0,2,7000700
426,54,500/1000,2000,1097.71,0,FEMALE,adm-clerical,not-in-family,29600,-22300,Single Vehicle Collision,Side Collision,Police,SC,13,1,YES,2,3,Unknown,100800,Dodge,0,91.82753186178499,0.16666666666666666,0.6666666666666666,206,0,1,20764800
111,27,250/500,500,1363.77,4000000,FEMALE,tech-support,husband,51100,0,Single Vehicle Collision,Side Collision,Police,VA,12,1,YES,2,3,NO,90970,Accura,0,66.70479626329953,0.18181818181818182,0.6363636363636364,72,0,3,6549840
86,26,100/300,500,1382.88,7000000,MALE,tech-support,other-relative,0,-30300,Single Vehicle Collision,Rear Collision,Police,SC,11,1,Unknown,1,1,YES,81840,Chevrolet,1,59.18083998611593,0.18181818181818182,0.7272727272727273,195,1,1,15958800
296,46,100/300,1000,1141.35,7000000,MALE,craft-repair,not-in-family,0,0,Single Vehicle Collision,Front Collision,Ambulance,NY,18,1,Unknown,0,2,NO,54900,Mercedes,0,48.100933105532924,0.1,0.8,262,0,2,14383800
125,35,500/1000,500,1054.83,7000000,MALE,tech-support,husband,0,-51300,Single Vehicle Collision,Front Collision,Fire,NY,17,1,YES,2,3,NO,88660,Mercedes,1,84.05145852886248,0.09090909090909091,0.7272727272727273,223,1,3,19771180
177,34,100/300,2000,1057.77,0,FEMALE,tech-support,unmarried,0,-57700,Multi-vehicle Collision,Front Collision,Ambulance,NC,22,3,Unknown,1,1,NO,18000,Audi,0,17.01693184718795,0.125,0.75,24,0,3,432000
238,39,250/500,2000,1488.02,0,FEMALE,protective-serv,other-relative,0,-39200,Vehicle Theft,Unknown,Police,NY,9,1,YES,1,3,YES,5500,Chevrolet,0,3.696186879208613,0.2,0.7,98,0,1,539000
81,25,100/300,500,920.3,5000000,FEMALE,tech-support,own-child,51000,-67900,Multi-vehicle Collision,Rear Collision,Other,WV,11,3,Unknown,1,0,Unknown,73920,Honda,1,80.32163424970119,0.18181818181818182,0.7272727272727273,11,0,2,813120
128,28,500/1000,1000,986.53,0,FEMALE,adm-clerical,other-relative,62700,0,Single Vehicle Collision,Rear Collision,Ambulance,VA,11,1,NO,0,2,YES,101860,Honda,0,103.25078811592147,0.18181818181818182,0.6363636363636364,87,0,3,8861820
449,57,250/500,2000,1440.68,0,MALE,tech-support,own-child,25000,0,Parked Car,Unknown,,SC,8,1,YES,0,1,YES,5390,Volkswagen,0,3.741288835827526,0.18181818181818182,0.6363636363636364,189,0,1,1018710
252,39,250/500,1000,1086.21,0,MALE,farming-fishing,unmarried,68500,-57500,Single Vehicle Collision,Side Collision,Police,SC,18,1,Unknown,1,2,Unknown,50490,Nissan,0,46.48272433507333,0.1111111111111111,0.7777777777777778,108,0,1,5452920
359,47,100/300,2000,1367.68,0,FEMALE,handlers-cleaners,unmarried,0,0,Single Vehicle Collision,Front Collision,Police,SC,13,1,NO,0,3,NO,55500,Mercedes,0,40.579667758540005,0.1,0.7,254,0,3,14097000
19,32,500/1000,1000,1215.85,0,MALE,other-service,husband,42900,-90200,Vehicle Theft,Unknown,Police,VA,8,1,YES,1,1,YES,7040,Nissan,0,5.790187934366904,0.18181818181818182,0.7272727272727273,108,0,1,760320
73,26,250/500,2000,1191.19,4000000,MALE,farming-fishing,not-in-family,29300,0,Multi-vehicle Collision,Rear Collision,Other,VA,9,3,Unknown,0,1,YES,40160,Chevrolet,0,33.714184974689175,0.125,0.875,142,0,3,5702720
285,44,500/1000,1000,1594.45,0,MALE,handlers-cleaners,husband,0,0,Multi-vehicle Collision,Side Collision,Fire,NC,17,2,YES,2,3,NO,55680,Saab,0,34.921132678980214,0.125,0.75,7,0,3,389760
196,36,250/500,2000,1463.07,0,MALE,armed-forces,own-child,0,0,Vehicle Theft,Unknown,Police,WV,3,1,Unknown,1,1,NO,5300,Jeep,1,3.6225197700725187,0.1,0.8,228,0,0,1208400
223,43,250/500,500,1734.09,0,FEMALE,adm-clerical,not-in-family,0,0,Parked Car,Unknown,,WV,6,1,YES,0,3,Unknown,5200,Accura,0,2.998690956063411,0.125,0.75,152,0,0,790400
328,48,250/500,500,1411.43,0,MALE,armed-forces,own-child,45100,-32800,Single Vehicle Collision,Front Collision,Ambulance,NY,17,1,YES,2,1,NO,59400,Honda,0,42.084977646783756,0.1,0.7,109,0,2,6474600
285,43,100/300,2000,1512.58,0,FEMALE,sales,other-relative,47600,0,Vehicle Theft,Unknown,Police,SC,7,1,Unknown,1,1,Unknown,2520,BMW,0,1.6660275820121913,0.1111111111111111,0.7777777777777778,242,0,1,609840
30,31,250/500,2000,1153.35,0,MALE,craft-repair,not-in-family,0,0,Vehicle Theft,Unknown,Police,NY,9,1,NO,2,1,YES,5760,Suburu,0,4.99414748341787,0.16666666666666666,0.6666666666666666,32,0,0,184320
342,49,250/500,500,1722.95,0,MALE,transport-moving,not-in-family,63100,-13800,Single Vehicle Collision,Rear Collision,Fire,WV,3,1,Unknown,2,0,YES,76700,Suburu,0,44.51667198699904,0.1,0.8,202,0,1,15493400
219,39,250/500,2000,1281.07,7000000,FEMALE,protective-serv,unmarried,0,0,Parked Car,Unknown,Police,NY,6,1,NO,0,2,NO,5920,Chevrolet,0,4.621137018273787,0.125,0.75,92,0,0,544640
468,62,100/300,500,1011.92,0,MALE,machine-op-inspct,wife,0,0,Multi-vehicle Collision,Rear Collision,Fire,SC,7,3,YES,0,3,Unknown,64350,Chevrolet,0,63.59198355601234,0.1111111111111111,0.7777777777777778,175,0,2,11261250
241,39,250/500,2000,1042.26,0,MALE,sales,husband,0,0,Multi-vehicle Collision,Rear Collision,Ambulance,WV,21,3,NO,1,2,Unknown,19080,Saab,0,18.306372690115712,0.2222222222222222,0.6666666666666666,223,0,3,4254840
223,43,500/1000,500,1235.1,0,FEMALE,tech-support,not-in-family,66400,-34400,Single Vehicle Collision,Rear Collision,Police,SC,14,1,NO,2,1,NO,54400,BMW,0,44.045016597846335,0.1,0.8,69,0,1,3753600
128,32,100/300,2000,768.91,0,FEMALE,sales,other-relative,0,-39300,Single Vehicle Collision,Rear Collision,Fire,SC,0,1,Unknown,1,0,NO,59800,Ford,1,77.77243110377027,0.1,0.8,163,1,3,9747400
124,29,500/1000,500,1301.72,0,MALE,handlers-cleaners,husband,0,0,Multi-vehicle Collision,Side Collision,Police,VA,14,3,Unknown,0,3,YES,72000,Audi,0,55.31143410257198,0.1,0.8,257,0,2,18504000
343,48,250/500,500,1451.54,3000000,MALE,adm-clerical,husband,0,0,Multi-vehicle Collision,Side Collision,Police,SC,13,4,NO,2,3,NO,65070,Mercedes,0,44.82825137440236,0.1111111111111111,0.6666666666666666,62,0,3,4034340
404,53,250/500,500,767.14,0,MALE,sales,not-in-family,25500,-36700,Parked Car,Unknown,Police,WV,8,1,NO,0,1,NO,8800,Suburu,0,11.471178663607686,0.2,0.7,1,0,0,8800
63,24,250/500,2000,1620.89,0,FEMALE,handlers-cleaners,other-relative,0,0,Vehicle Theft,Unknown,Police,NC,7,1,NO,2,0,NO,6120,Toyota,0,3.7757034715495807,0.16666666666666666,0.6666666666666666,252,0,1,1542240
210,37,500/1000,2000,1048.46,0,MALE,priv-house-serv,not-in-family,59900,0,Vehicle Theft,Unknown,,OH,9,1,Unknown,1,2,Unknown,7080,Dodge,0,6.7527611926062985,0.16666666666666666,0.75,101,0,0,715080
